External ID,S.no,Debit,Account ID,Debit Internal ID,Credit,Credit Internal ID,Date,Customer,Entity ID,Invoice#,Memo,Description,Debit AMT,Credit AMT
EXTERNAL - 24JS112005-AP,555,A51001 - Freight - Out - Expense (New),981,981,,,7/29/2025,"Jasfer Industry Co., Limited",137,24JS112005-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,43.00,
EXTERNAL - 24JS112005-AP,555.5,,966,,A20001 - Accounts Payable Suppliers & Vendors (New),966,7/29/2025,"Jasfer Industry Co., Limited",137,24JS112005-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,43.00
EXTERNAL - 24JS112006-AP,556,A51001 - Freight - Out - Expense (New),981,981,,,7/29/2025,"Jasfer Industry Co., Limited",137,24JS112006-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,33.00,
EXTERNAL - 24JS112006-AP,556.5,,966,,A20001 - Accounts Payable Suppliers & Vendors (New),966,7/29/2025,"Jasfer Industry Co., Limited",137,24JS112006-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,33.00
EXTERNAL - 24RT112108-AP,557,A51001 - Freight - Out - Expense (New),981,981,,,7/29/2025,"Jasfer Industry Co., Limited",137,24RT112108-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,68.00,
EXTERNAL - 24RT112108-AP,557.5,,966,,A20001 - Accounts Payable Suppliers & Vendors (New),966,7/29/2025,"Jasfer Industry Co., Limited",137,24RT112108-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,68.00
EXTERNAL - 20250130-AP,558,A51001 - Freight - Out - Expense (New),981,981,,,7/29/2025,An Cuong Wood-Working,1542,20250130-AP,An Cuong Wood-Working - Import July 25 cogs for freight from SPS to Netsuite,Import July 25 cogs for freight from SPS to Netsuite,2710.00,
EXTERNAL - 20250130-AP,558.5,,966,,A20001 - Accounts Payable Suppliers & Vendors (New),966,7/29/2025,An Cuong Wood-Working,1542,20250130-AP,An Cuong Wood-Working - Import July 25 cogs for freight from SPS to Netsuite,Import July 25 cogs for freight from SPS to Netsuite,,2710.00
EXTERNAL - 24RT111203-AP,559,A51001 - Freight - Out - Expense (New),981,981,,,7/29/2025,"Jasfer Industry Co., Limited",137,24RT111203-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,43.00,
EXTERNAL - 24RT111203-AP,559.5,,966,,A20001 - Accounts Payable Suppliers & Vendors (New),966,7/29/2025,"Jasfer Industry Co., Limited",137,24RT111203-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,43.00
EXTERNAL - 24JSF11038-AP,560,A51001 - Freight - Out - Expense (New),981,981,,,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF11038-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,34.00,
EXTERNAL - 24JSF11038-AP,560.5,,966,,A20001 - Accounts Payable Suppliers & Vendors (New),966,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF11038-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,34.00
EXTERNAL - ZB202312010USA-AP,561,A51001 - Freight - Out - Expense (New),981,981,,,7/29/2025,ZBOM Cabinets Corp.,1297,ZB202312010USA-AP,ZBOM Cabinets Corp. - Import July 25 cogs for freight from SPS to Netsuite,Import July 25 cogs for freight from SPS to Netsuite,1500.00,
EXTERNAL - ZB202312010USA-AP,561.5,,966,,A20001 - Accounts Payable Suppliers & Vendors (New),966,7/29/2025,ZBOM Cabinets Corp.,1297,ZB202312010USA-AP,ZBOM Cabinets Corp. - Import July 25 cogs for freight from SPS to Netsuite,Import July 25 cogs for freight from SPS to Netsuite,,1500.00
EXTERNAL - 24BL112201-AP,562,A51001 - Freight - Out - Expense (New),981,981,,,7/29/2025,"Jasfer Industry Co., Limited",137,24BL112201-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,39.00,
EXTERNAL - 24BL112201-AP,562.5,,966,,A20001 - Accounts Payable Suppliers & Vendors (New),966,7/29/2025,"Jasfer Industry Co., Limited",137,24BL112201-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,39.00
EXTERNAL - 20250129-AP,563,A51001 - Freight - Out - Expense (New),981,981,,,7/29/2025,An Cuong Wood-Working,1542,20250129-AP,An Cuong Wood-Working - Import July 25 cogs for freight from SPS to Netsuite,Import July 25 cogs for freight from SPS to Netsuite,970.00,
EXTERNAL - 20250129-AP,563.5,,966,,A20001 - Accounts Payable Suppliers & Vendors (New),966,7/29/2025,An Cuong Wood-Working,1542,20250129-AP,An Cuong Wood-Working - Import July 25 cogs for freight from SPS to Netsuite,Import July 25 cogs for freight from SPS to Netsuite,,970.00
EXTERNAL - 24JSF11050-AP,564,A51001 - Freight - Out - Expense (New),981,981,,,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF11050-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,64.00,
EXTERNAL - 24JSF11050-AP,564.5,,966,,A20001 - Accounts Payable Suppliers & Vendors (New),966,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF11050-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,64.00
EXTERNAL - 24JS120205-AP,565,A51001 - Freight - Out - Expense (New),981,981,,,7/29/2025,"Jasfer Industry Co., Limited",137,24JS120205-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,110.00,
EXTERNAL - 24JS120205-AP,565.5,,966,,A20001 - Accounts Payable Suppliers & Vendors (New),966,7/29/2025,"Jasfer Industry Co., Limited",137,24JS120205-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,110.00
EXTERNAL - 24JSF12016-AP,566,A51001 - Freight - Out - Expense (New),981,981,,,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF12016-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,35.00,
EXTERNAL - 24JSF12016-AP,566.5,,966,,A20001 - Accounts Payable Suppliers & Vendors (New),966,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF12016-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,35.00
EXTERNAL - 24RT110505-AP,567,A51001 - Freight - Out - Expense (New),981,981,,,7/29/2025,"Jasfer Industry Co., Limited",137,24RT110505-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,34.00,
EXTERNAL - 24RT110505-AP,567.5,,966,,A20001 - Accounts Payable Suppliers & Vendors (New),966,7/29/2025,"Jasfer Industry Co., Limited",137,24RT110505-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,34.00
EXTERNAL - 1422/VE-AP,568,A51001 - Freight - Out - Expense (New),981,981,,,7/29/2025,Atlas Concorde,1232,1422/VE-AP,Atlas Concorde - Import July 25 cogs for freight from SPS to Netsuite,Import July 25 cogs for freight from SPS to Netsuite,770.00,
EXTERNAL - 1422/VE-AP,568.5,,966,,A20001 - Accounts Payable Suppliers & Vendors (New),966,7/29/2025,Atlas Concorde,1232,1422/VE-AP,Atlas Concorde - Import July 25 cogs for freight from SPS to Netsuite,Import July 25 cogs for freight from SPS to Netsuite,,770.00
EXTERNAL - 24JS112607-AP,569,A51001 - Freight - Out - Expense (New),981,981,,,7/29/2025,"Jasfer Industry Co., Limited",137,24JS112607-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,43.00,
EXTERNAL - 24JS112607-AP,569.5,,966,,A20001 - Accounts Payable Suppliers & Vendors (New),966,7/29/2025,"Jasfer Industry Co., Limited",137,24JS112607-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,43.00
EXTERNAL - GV2024096-AP,570,A51001 - Freight - Out - Expense (New),981,981,,,7/29/2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024096-AP,"Cambodian Zulite Stone Co., Ltd. - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,81.00,
EXTERNAL - GV2024096-AP,570.5,,966,,A20001 - Accounts Payable Suppliers & Vendors (New),966,7/29/2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024096-AP,"Cambodian Zulite Stone Co., Ltd. - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,81.00
EXTERNAL - 24RT112608-AP,571,A51001 - Freight - Out - Expense (New),981,981,,,7/29/2025,"Jasfer Industry Co., Limited",137,24RT112608-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,32.00,
EXTERNAL - 24RT112608-AP,571.5,,966,,A20001 - Accounts Payable Suppliers & Vendors (New),966,7/29/2025,"Jasfer Industry Co., Limited",137,24RT112608-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,32.00
EXTERNAL - 24JS112702-AP,572,A51001 - Freight - Out - Expense (New),981,981,,,7/29/2025,"Jasfer Industry Co., Limited",137,24JS112702-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,43.00,
EXTERNAL - 24JS112702-AP,572.5,,966,,A20001 - Accounts Payable Suppliers & Vendors (New),966,7/29/2025,"Jasfer Industry Co., Limited",137,24JS112702-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,43.00
EXTERNAL - 24JS102508-AP,573,A51001 - Freight - Out - Expense (New),981,981,,,7/29/2025,"Jasfer Industry Co., Limited",137,24JS102508-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,43.00,
EXTERNAL - 24JS102508-AP,573.5,,966,,A20001 - Accounts Payable Suppliers & Vendors (New),966,7/29/2025,"Jasfer Industry Co., Limited",137,24JS102508-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,43.00
EXTERNAL - 24JSF12008-AP,574,A51001 - Freight - Out - Expense (New),981,981,,,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF12008-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,34.00,
EXTERNAL - 24JSF12008-AP,574.5,,966,,A20001 - Accounts Payable Suppliers & Vendors (New),966,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF12008-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,34.00
EXTERNAL - 24BL120201-AP,575,A51001 - Freight - Out - Expense (New),981,981,,,7/29/2025,"Jasfer Industry Co., Limited",137,24BL120201-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,33.00,
EXTERNAL - 24BL120201-AP,575.5,,966,,A20001 - Accounts Payable Suppliers & Vendors (New),966,7/29/2025,"Jasfer Industry Co., Limited",137,24BL120201-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,33.00
EXTERNAL - 24RT120202-AP,576,A51001 - Freight - Out - Expense (New),981,981,,,7/29/2025,"Jasfer Industry Co., Limited",137,24RT120202-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,64.00,
EXTERNAL - 24RT120202-AP,576.5,,966,,A20001 - Accounts Payable Suppliers & Vendors (New),966,7/29/2025,"Jasfer Industry Co., Limited",137,24RT120202-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,64.00
EXTERNAL - 24JSF11065-AP,577,A51001 - Freight - Out - Expense (New),981,981,,,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF11065-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,34.00,
EXTERNAL - 24JSF11065-AP,577.5,,966,,A20001 - Accounts Payable Suppliers & Vendors (New),966,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF11065-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,34.00
EXTERNAL - 24JSF09056-AP,578,A51001 - Freight - Out - Expense (New),981,981,,,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF09056-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,65.00,
EXTERNAL - 24JSF09056-AP,578.5,,966,,A20001 - Accounts Payable Suppliers & Vendors (New),966,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF09056-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,65.00
EXTERNAL - 24JSF11053-AP,579,A51001 - Freight - Out - Expense (New),981,981,,,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF11053-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,34.00,
EXTERNAL - 24JSF11053-AP,579.5,,966,,A20001 - Accounts Payable Suppliers & Vendors (New),966,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF11053-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,34.00
EXTERNAL - 24RT120507-AP,580,A51001 - Freight - Out - Expense (New),981,981,,,7/29/2025,"Jasfer Industry Co., Limited",137,24RT120507-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,32.00,
EXTERNAL - 24RT120507-AP,580.5,,966,,A20001 - Accounts Payable Suppliers & Vendors (New),966,7/29/2025,"Jasfer Industry Co., Limited",137,24RT120507-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,32.00
EXTERNAL - 24JS121702-AP,581,A51001 - Freight - Out - Expense (New),981,981,,,7/29/2025,"Jasfer Industry Co., Limited",137,24JS121702-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,43.00,
EXTERNAL - 24JS121702-AP,581.5,,966,,A20001 - Accounts Payable Suppliers & Vendors (New),966,7/29/2025,"Jasfer Industry Co., Limited",137,24JS121702-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,43.00
EXTERNAL - 24JSF11030-AP,582,A51001 - Freight - Out - Expense (New),981,981,,,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF11030-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,34.00,
EXTERNAL - 24JSF11030-AP,582.5,,966,,A20001 - Accounts Payable Suppliers & Vendors (New),966,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF11030-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,34.00
EXTERNAL - 24RT120905-AP,583,A51001 - Freight - Out - Expense (New),981,981,,,7/29/2025,"Jasfer Industry Co., Limited",137,24RT120905-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,34.00,
EXTERNAL - 24RT120905-AP,583.5,,966,,A20001 - Accounts Payable Suppliers & Vendors (New),966,7/29/2025,"Jasfer Industry Co., Limited",137,24RT120905-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,34.00
EXTERNAL - 24JSF12009-AP,584,A51001 - Freight - Out - Expense (New),981,981,,,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF12009-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,34.00,
EXTERNAL - 24JSF12009-AP,584.5,,966,,A20001 - Accounts Payable Suppliers & Vendors (New),966,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF12009-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,34.00
EXTERNAL - GV2024107-AP,585,A51001 - Freight - Out - Expense (New),981,981,,,7/29/2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024107-AP,"Cambodian Zulite Stone Co., Ltd. - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,81.00,
EXTERNAL - GV2024107-AP,585.5,,966,,A20001 - Accounts Payable Suppliers & Vendors (New),966,7/29/2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024107-AP,"Cambodian Zulite Stone Co., Ltd. - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,81.00
EXTERNAL - 24JSF12033-AP,586,A51001 - Freight - Out - Expense (New),981,981,,,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF12033-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,34.00,
EXTERNAL - 24JSF12033-AP,586.5,,966,,A20001 - Accounts Payable Suppliers & Vendors (New),966,7/29/2025,"Jasfer Industry Co., Limited",137,24JSF12033-AP,"Jasfer Industry Co., Limited - Import July 25 cogs for freight from SPS to Netsuite",Import July 25 cogs for freight from SPS to Netsuite,,34.00
