External ID,SL.NO,Date, Acc ID,Credit Acc,Invoice#,Location,Type,Memo,Party,Entity ID,Debit,Credit
ACC_REG-37775,447.5,02/18/2025,950,950,37775,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,74.56
ACC_REG-37777,448,02/18/2025,974,,37777,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,724.25,
ACC_REG-37777,448.5,02/18/2025,950,950,37777,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,724.25
ACC_REG-36933,449,02/19/2025,974,,36933,GV,Receipt,Import of sales discount from SPS,AAA Hospitality - Embassy Suites Las Colinas TX,3309,3661.70,
ACC_REG-36933,449.5,02/19/2025,950,950,36933,GV,Receipt,Import of sales discount from SPS,AAA Hospitality - Embassy Suites Las Colinas TX,3309,,3661.70
ACC_REG-37593,450,02/21/2025,974,,37593,GV,Invoice,Import of sales discount from SPS,Fairfield Inn - Indianapolis,3549,2467.40,
ACC_REG-37593,450.5,02/21/2025,950,950,37593,GV,Invoice,Import of sales discount from SPS,Fairfield Inn - Indianapolis,3549,,2467.40
ACC_REG-37607,451,02/21/2025,974,,37607,GV,Invoice,Import of sales discount from SPS,Fairfield Inn - Indianapolis,3549,2861.43,
ACC_REG-37607,451.5,02/21/2025,950,950,37607,GV,Invoice,Import of sales discount from SPS,Fairfield Inn - Indianapolis,3549,,2861.43
ACC_REG-38200,452,02/24/2025,974,,38200,GV,Invoice,Import of sales discount from SPS,LQ Hawthorne Leavenworth,3412,151.72,
ACC_REG-38200,452.5,02/24/2025,950,950,38200,GV,Invoice,Import of sales discount from SPS,LQ Hawthorne Leavenworth,3412,,151.72
ACC_REG-38209,453,02/24/2025,974,,38209,GV,Invoice,Import of sales discount from SPS,LQ Hawthorne Leavenworth,3412,49.06,
ACC_REG-38209,453.5,02/24/2025,950,950,38209,GV,Invoice,Import of sales discount from SPS,LQ Hawthorne Leavenworth,3412,,49.06
ACC_REG-37596/2,454,02/25/2025,974,,37596/2,GV,Invoice,Import of sales discount from SPS,Fairfield Inn - Indianapolis,3549,11060.86,
ACC_REG-37596/2,454.5,02/25/2025,950,950,37596/2,GV,Invoice,Import of sales discount from SPS,Fairfield Inn - Indianapolis,3549,,11060.86
ACC_REG-37913/2,455,02/25/2025,974,,37913/2,GV,Invoice,Import of sales discount from SPS,"Someshwar Motel LLC - Comfort Inn Ogallala, NE",3388,2328.97,
ACC_REG-37913/2,455.5,02/25/2025,950,950,37913/2,GV,Invoice,Import of sales discount from SPS,"Someshwar Motel LLC - Comfort Inn Ogallala, NE",3388,,2328.97
ACC_REG-37916,456,02/25/2025,974,,37916,GV,Invoice,Import of sales discount from SPS,"Someshwar Motel LLC - Comfort Inn Ogallala, NE",3388,206.91,
ACC_REG-37916,456.5,02/25/2025,950,950,37916,GV,Invoice,Import of sales discount from SPS,"Someshwar Motel LLC - Comfort Inn Ogallala, NE",3388,,206.91
ACC_REG-37920,457,02/25/2025,974,,37920,GV,Invoice,Import of sales discount from SPS,"Someshwar Motel LLC - Comfort Inn Ogallala, NE",3388,697.18,
ACC_REG-37920,457.5,02/25/2025,950,950,37920,GV,Invoice,Import of sales discount from SPS,"Someshwar Motel LLC - Comfort Inn Ogallala, NE",3388,,697.18
ACC_REG-37922,458,02/25/2025,974,,37922,GV,Invoice,Import of sales discount from SPS,"Someshwar Motel LLC - Comfort Inn Ogallala, NE",3388,43.40,
ACC_REG-37922,458.5,02/25/2025,950,950,37922,GV,Invoice,Import of sales discount from SPS,"Someshwar Motel LLC - Comfort Inn Ogallala, NE",3388,,43.40
ACC_REG-37924,459,02/25/2025,974,,37924,GV,Invoice,Import of sales discount from SPS,"Someshwar Motel LLC - Comfort Inn Ogallala, NE",3388,815.45,
ACC_REG-37924,459.5,02/25/2025,950,950,37924,GV,Invoice,Import of sales discount from SPS,"Someshwar Motel LLC - Comfort Inn Ogallala, NE",3388,,815.45
ACC_REG-37764,460,02/26/2025,974,,37764,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,755.69,
ACC_REG-37764,460.5,02/26/2025,950,950,37764,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,755.69
ACC_REG-37765,461,02/26/2025,974,,37765,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,8577.70,
ACC_REG-37765,461.5,02/26/2025,950,950,37765,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,8577.70
ACC_REG-37675,462,02/28/2025,974,,37675,GV,Invoice,Import of sales discount from SPS,Ascent Residence inn Montgomery,3320,2745.86,
ACC_REG-37675,462.5,02/28/2025,950,950,37675,GV,Invoice,Import of sales discount from SPS,Ascent Residence inn Montgomery,3320,,2745.86
ACC_REG-37677,463,02/28/2025,974,,37677,GV,Invoice,Import of sales discount from SPS,Ascent Residence inn Montgomery,3320,6549.53,
ACC_REG-37677,463.5,02/28/2025,950,950,37677,GV,Invoice,Import of sales discount from SPS,Ascent Residence inn Montgomery,3320,,6549.53
ACC_REG-37679,464,02/28/2025,974,,37679,GV,Invoice,Import of sales discount from SPS,Ascent Residence inn Montgomery,3320,5023.43,
ACC_REG-37679,464.5,02/28/2025,950,950,37679,GV,Invoice,Import of sales discount from SPS,Ascent Residence inn Montgomery,3320,,5023.43
ACC_REG-37691,465,02/28/2025,974,,37691,GV,Invoice,Import of sales discount from SPS,Ascent Residence inn Montgomery,3320,2463.42,
ACC_REG-37691,465.5,02/28/2025,950,950,37691,GV,Invoice,Import of sales discount from SPS,Ascent Residence inn Montgomery,3320,,2463.42
ACC_REG-38047/8,466,02/28/2025,974,,38047/8,GV,Invoice,Import of sales discount from SPS,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS),3393,23409.11,
ACC_REG-38047/8,466.5,02/28/2025,950,950,38047/8,GV,Invoice,Import of sales discount from SPS,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS),3393,,23409.11
ACC_REG-38137/3,467,02/28/2025,974,,38137/3,GV,Invoice,Import of sales discount from SPS,A-1 Clackamas LLC,1721,8435.93,
ACC_REG-38137/3,467.5,02/28/2025,950,950,38137/3,GV,Invoice,Import of sales discount from SPS,A-1 Clackamas LLC,1721,,8435.93
ACC_REG-36583,468,03/07/2025,974,,36583,GV,Invoice,Import of sales discount from SPS,Prince Preferred Hotels,649,1328.41,
ACC_REG-36583,468.5,03/07/2025,950,950,36583,GV,Invoice,Import of sales discount from SPS,Prince Preferred Hotels,649,,1328.41
ACC_REG-37688,469,03/10/2025,974,,37688,GV,Invoice,Import of sales discount from SPS,Ascent Residence inn Montgomery,3320,2268.43,
ACC_REG-37688,469.5,03/10/2025,950,950,37688,GV,Invoice,Import of sales discount from SPS,Ascent Residence inn Montgomery,3320,,2268.43
ACC_REG-38091/2,470,03/10/2025,974,,38091/2,GV,Invoice,Import of sales discount from SPS,Ramada Plaza Resort & Suites Orlando/ MIC Hotel Corp,3556,23707.85,
ACC_REG-38091/2,470.5,03/10/2025,950,950,38091/2,GV,Invoice,Import of sales discount from SPS,Ramada Plaza Resort & Suites Orlando/ MIC Hotel Corp,3556,,23707.85
ACC_REG-38098,471,03/10/2025,974,,38098,GV,Invoice,Import of sales discount from SPS,Ramada Plaza Resort & Suites Orlando/ MIC Hotel Corp,3556,3618.92,
ACC_REG-38098,471.5,03/10/2025,950,950,38098,GV,Invoice,Import of sales discount from SPS,Ramada Plaza Resort & Suites Orlando/ MIC Hotel Corp,3556,,3618.92
ACC_REG-38184,472,03/10/2025,974,,38184,GV,Invoice,Import of sales discount from SPS,LQ Hawthorne Leavenworth,3412,101.67,
ACC_REG-38184,472.5,03/10/2025,950,950,38184,GV,Invoice,Import of sales discount from SPS,LQ Hawthorne Leavenworth,3412,,101.67
ACC_REG-38188,473,03/10/2025,974,,38188,GV,Invoice,Import of sales discount from SPS,LQ Hawthorne Leavenworth,3412,95.27,
ACC_REG-38188,473.5,03/10/2025,950,950,38188,GV,Invoice,Import of sales discount from SPS,LQ Hawthorne Leavenworth,3412,,95.27
ACC_REG-38189/2,474,03/10/2025,974,,38189/2,GV,Invoice,Import of sales discount from SPS,LQ Hawthorne Leavenworth,3412,256.91,
ACC_REG-38189/2,474.5,03/10/2025,950,950,38189/2,GV,Invoice,Import of sales discount from SPS,LQ Hawthorne Leavenworth,3412,,256.91
ACC_REG-38194,475,03/10/2025,974,,38194,GV,Invoice,Import of sales discount from SPS,LQ Hawthorne Leavenworth,3412,168.95,
ACC_REG-38194,475.5,03/10/2025,950,950,38194,GV,Invoice,Import of sales discount from SPS,LQ Hawthorne Leavenworth,3412,,168.95
ACC_REG-38198,476,03/10/2025,974,,38198,GV,Invoice,Import of sales discount from SPS,LQ Hawthorne Leavenworth,3412,117.55,
ACC_REG-38198,476.5,03/10/2025,950,950,38198,GV,Invoice,Import of sales discount from SPS,LQ Hawthorne Leavenworth,3412,,117.55
ACC_REG-38202/2,477,03/10/2025,974,,38202/2,GV,Invoice,Import of sales discount from SPS,LQ Hawthorne Leavenworth,3412,459.99,
ACC_REG-38202/2,477.5,03/10/2025,950,950,38202/2,GV,Invoice,Import of sales discount from SPS,LQ Hawthorne Leavenworth,3412,,459.99
ACC_REG-37065,478,03/13/2025,974,,37065,GV,Invoice,Import of sales discount from SPS,DFW Joseph Investments LLC,1708,4051.13,
ACC_REG-37065,478.5,03/13/2025,950,950,37065,GV,Invoice,Import of sales discount from SPS,DFW Joseph Investments LLC,1708,,4051.13
ACC_REG-37276,479,03/13/2025,974,,37276,GV,Invoice,Import of sales discount from SPS,Northlake Innkeepers I Ltd.,3375,3042.52,
ACC_REG-37276,479.5,03/13/2025,950,950,37276,GV,Invoice,Import of sales discount from SPS,Northlake Innkeepers I Ltd.,3375,,3042.52
ACC_REG-34359,480,03/14/2025,974,,34359,GV,Invoice,Import of sales discount from SPS,"Hampton Inn & Suites Enterprise,AL",2804,1788.90,
ACC_REG-34359,480.5,03/14/2025,950,950,34359,GV,Invoice,Import of sales discount from SPS,"Hampton Inn & Suites Enterprise,AL",2804,,1788.90
ACC_REG-34362,481,03/14/2025,974,,34362,GV,Invoice,Import of sales discount from SPS,"Hampton Inn & Suites Enterprise,AL",2804,2500.72,
ACC_REG-34362,481.5,03/14/2025,950,950,34362,GV,Invoice,Import of sales discount from SPS,"Hampton Inn & Suites Enterprise,AL",2804,,2500.72
ACC_REG-34363/3,482,03/14/2025,974,,34363/3,GV,Invoice,Import of sales discount from SPS,"Hampton Inn & Suites Enterprise,AL",2804,7937.33,
ACC_REG-34363/3,482.5,03/14/2025,950,950,34363/3,GV,Invoice,Import of sales discount from SPS,"Hampton Inn & Suites Enterprise,AL",2804,,7937.33
ACC_REG-37274,483,03/14/2025,974,,37274,GV,Invoice,Import of sales discount from SPS,Northlake Innkeepers I Ltd.,3375,2158.60,
ACC_REG-37274,483.5,03/14/2025,950,950,37274,GV,Invoice,Import of sales discount from SPS,Northlake Innkeepers I Ltd.,3375,,2158.60
ACC_REG-38186,484,03/14/2025,974,,38186,GV,Invoice,Import of sales discount from SPS,LQ Hawthorne Leavenworth,3412,743.74,
ACC_REG-38186,484.5,03/14/2025,950,950,38186,GV,Invoice,Import of sales discount from SPS,LQ Hawthorne Leavenworth,3412,,743.74
ACC_REG-38195,485,03/14/2025,974,,38195,GV,Invoice,Import of sales discount from SPS,LQ Hawthorne Leavenworth,3412,1181.38,
ACC_REG-38195,485.5,03/14/2025,950,950,38195,GV,Invoice,Import of sales discount from SPS,LQ Hawthorne Leavenworth,3412,,1181.38
ACC_REG-38139,486,03/17/2025,974,,38139,GV,Invoice,Import of sales discount from SPS,A-1 Clackamas LLC,1721,4826.23,
ACC_REG-38139,486.5,03/17/2025,950,950,38139,GV,Invoice,Import of sales discount from SPS,A-1 Clackamas LLC,1721,,4826.23
ACC_REG-38143/2,487,03/17/2025,974,,38143/2,GV,Invoice,Import of sales discount from SPS,A-1 Clackamas LLC,1721,5227.28,
ACC_REG-38143/2,487.5,03/17/2025,950,950,38143/2,GV,Invoice,Import of sales discount from SPS,A-1 Clackamas LLC,1721,,5227.28
ACC_REG-34358,488,03/18/2025,974,,34358,GV,Invoice,Import of sales discount from SPS,"Hampton Inn & Suites Enterprise,AL",2804,3932.19,
ACC_REG-34358,488.5,03/18/2025,950,950,34358,GV,Invoice,Import of sales discount from SPS,"Hampton Inn & Suites Enterprise,AL",2804,,3932.19
ACC_REG-37279/2,489,03/18/2025,974,,37279/2,GV,Invoice,Import of sales discount from SPS,Northlake Innkeepers I Ltd.,3375,13295.13,
ACC_REG-37279/2,489.5,03/18/2025,950,950,37279/2,GV,Invoice,Import of sales discount from SPS,Northlake Innkeepers I Ltd.,3375,,13295.13
ACC_REG-37786,490,03/18/2025,974,,37786,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,309.40,
ACC_REG-37786,490.5,03/18/2025,950,950,37786,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,309.40
ACC_REG-37787,491,03/18/2025,974,,37787,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,325.46,
ACC_REG-37787,491.5,03/18/2025,950,950,37787,GV,Invoice,Import of sales discount from SPS,"Residence Inn Indianapolis,IN",2609,,325.46
ACC_REG-34357,492,03/19/2025,974,,34357,GV,Invoice,Import of sales discount from SPS,"Hampton Inn & Suites Enterprise,AL",2804,1638.85,
ACC_REG-34357,492.5,03/19/2025,950,950,34357,GV,Invoice,Import of sales discount from SPS,"Hampton Inn & Suites Enterprise,AL",2804,,1638.85
ACC_REG-38364,493,03/20/2025,974,,38364,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality- Autograph Huntsville,3318,9438.41,
ACC_REG-38364,493.5,03/20/2025,950,950,38364,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality- Autograph Huntsville,3318,,9438.41
ACC_REG-37689,494,03/26/2025,974,,37689,GV,Invoice,Import of sales discount from SPS,Ascent Residence inn Montgomery,3320,939.07,
ACC_REG-37689,494.5,03/26/2025,950,950,37689,GV,Invoice,Import of sales discount from SPS,Ascent Residence inn Montgomery,3320,,939.07
ACC_REG-37698/2,495,03/26/2025,974,,37698/2,GV,Invoice,Import of sales discount from SPS,Ascent Residence inn Montgomery,3320,1403.80,
ACC_REG-37698/2,495.5,03/26/2025,950,950,37698/2,GV,Invoice,Import of sales discount from SPS,Ascent Residence inn Montgomery,3320,,1403.80
ACC_REG-37594,496,03/28/2025,974,,37594,GV,Invoice,Import of sales discount from SPS,Fairfield Inn - Indianapolis,3549,2385.32,
ACC_REG-37594,496.5,03/28/2025,950,950,37594,GV,Invoice,Import of sales discount from SPS,Fairfield Inn - Indianapolis,3549,,2385.32
ACC_REG-38140,497,03/28/2025,974,,38140,GV,Invoice,Import of sales discount from SPS,A-1 Clackamas LLC,1721,35642.76,
ACC_REG-38140,497.5,03/28/2025,950,950,38140,GV,Invoice,Import of sales discount from SPS,A-1 Clackamas LLC,1721,,35642.76
ACC_REG-38086,498,03/31/2025,974,,38086,GV,Invoice,Import of sales discount from SPS,Wingate by Wyndham Pueblo CO.,2491,1200.00,
ACC_REG-38086,498.5,03/31/2025,950,950,38086,GV,Invoice,Import of sales discount from SPS,Wingate by Wyndham Pueblo CO.,2491,,1200.00
ACC_REG-38092,499,03/31/2025,974,,38092,GV,Invoice,Import of sales discount from SPS,Ramada Plaza Resort & Suites Orlando/ MIC Hotel Corp,3556,4581.79,
ACC_REG-38092,499.5,03/31/2025,950,950,38092,GV,Invoice,Import of sales discount from SPS,Ramada Plaza Resort & Suites Orlando/ MIC Hotel Corp,3556,,4581.79
ACC_REG-37676,500,04/04/2025,974,,37676,GV,Invoice,Import of sales discount from SPS,Ascent Residence inn Montgomery,3320,19827.65,
ACC_REG-37676,500.5,04/04/2025,950,950,37676,GV,Invoice,Import of sales discount from SPS,Ascent Residence inn Montgomery,3320,,19827.65
ACC_REG-37684,501,04/04/2025,974,,37684,GV,Invoice,Import of sales discount from SPS,Ascent Residence inn Montgomery,3320,13935.09,
ACC_REG-37684,501.5,04/04/2025,950,950,37684,GV,Invoice,Import of sales discount from SPS,Ascent Residence inn Montgomery,3320,,13935.09
ACC_REG-37696,502,04/04/2025,974,,37696,GV,Invoice,Import of sales discount from SPS,Ascent Residence inn Montgomery,3320,5770.58,
ACC_REG-37696,502.5,04/04/2025,950,950,37696,GV,Invoice,Import of sales discount from SPS,Ascent Residence inn Montgomery,3320,,5770.58
ACC_REG-38094,503,04/04/2025,974,,38094,GV,Invoice,Import of sales discount from SPS,Ramada Plaza Resort & Suites Orlando/ MIC Hotel Corp,3556,2396.45,
ACC_REG-38094,503.5,04/04/2025,950,950,38094,GV,Invoice,Import of sales discount from SPS,Ramada Plaza Resort & Suites Orlando/ MIC Hotel Corp,3556,,2396.45
ACC_REG-38095,504,04/04/2025,974,,38095,GV,Invoice,Import of sales discount from SPS,Ramada Plaza Resort & Suites Orlando/ MIC Hotel Corp,3556,1303.23,
ACC_REG-38095,504.5,04/04/2025,950,950,38095,GV,Invoice,Import of sales discount from SPS,Ramada Plaza Resort & Suites Orlando/ MIC Hotel Corp,3556,,1303.23
ACC_REG-37755/3,505,04/07/2025,974,,37755/3,GV,Invoice,Import of sales discount from SPS,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS),3393,891.87,
ACC_REG-37755/3,505.5,04/07/2025,950,950,37755/3,GV,Invoice,Import of sales discount from SPS,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS),3393,,891.87
ACC_REG-37755/3,506,04/07/2025,974,,37755/3,GV,Invoice,Import of sales discount from SPS,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS),3393,8328.76,
ACC_REG-37755/3,506.5,04/07/2025,950,950,37755/3,GV,Invoice,Import of sales discount from SPS,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS),3393,,8328.76
ACC_REG-38090,507,04/07/2025,974,,38090,GV,Invoice,Import of sales discount from SPS,Ramada Plaza Resort & Suites Orlando/ MIC Hotel Corp,3556,3822.07,
ACC_REG-38090,507.5,04/07/2025,950,950,38090,GV,Invoice,Import of sales discount from SPS,Ramada Plaza Resort & Suites Orlando/ MIC Hotel Corp,3556,,3822.07
ACC_REG-38357,508,04/07/2025,974,,38357,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality- Autograph Huntsville,3318,4816.04,
ACC_REG-38357,508.5,04/07/2025,950,950,38357,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality- Autograph Huntsville,3318,,4816.04
ACC_REG-38368,509,04/07/2025,974,,38368,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality- Autograph Huntsville,3318,3670.59,
ACC_REG-38368,509.5,04/07/2025,950,950,38368,GV,Invoice,Import of sales discount from SPS,Ascent Hospitality- Autograph Huntsville,3318,,3670.59
ACC_REG-38190/3,510,04/21/2025,974,,38190/3,GV,Invoice,Import of sales discount from SPS,LQ Hawthorne Leavenworth,3412,170.44,
ACC_REG-38190/3,510.5,04/21/2025,950,950,38190/3,GV,Invoice,Import of sales discount from SPS,LQ Hawthorne Leavenworth,3412,,170.44
ACC_REG-36571/2,511,04/22/2025,974,,36571/2,GV,Invoice,Import of sales discount from SPS,Prince Preferred Hotels,649,4369.88,
ACC_REG-36571/2,511.5,04/22/2025,950,950,36571/2,GV,Invoice,Import of sales discount from SPS,Prince Preferred Hotels,649,,4369.88
ACC_REG-37060/4,512,04/22/2025,974,,37060/4,GV,Invoice,Import of sales discount from SPS,DFW Joseph Investments LLC,1708,15430.82,
ACC_REG-37060/4,512.5,04/22/2025,950,950,37060/4,GV,Invoice,Import of sales discount from SPS,DFW Joseph Investments LLC,1708,,15430.82
ACC_REG-37911,513,04/22/2025,974,,37911,GV,Invoice,Import of sales discount from SPS,"Someshwar Motel LLC - Comfort Inn Ogallala, NE",3388,935.00,
ACC_REG-37911,513.5,04/22/2025,950,950,37911,GV,Invoice,Import of sales discount from SPS,"Someshwar Motel LLC - Comfort Inn Ogallala, NE",3388,,935.00
ACC_REG-37912,514,04/22/2025,974,,37912,GV,Invoice,Import of sales discount from SPS,"Someshwar Motel LLC - Comfort Inn Ogallala, NE",3388,142.59,
ACC_REG-37912,514.5,04/22/2025,950,950,37912,GV,Invoice,Import of sales discount from SPS,"Someshwar Motel LLC - Comfort Inn Ogallala, NE",3388,,142.59
ACC_REG-37917,515,04/22/2025,974,,37917,GV,Invoice,Import of sales discount from SPS,"Someshwar Motel LLC - Comfort Inn Ogallala, NE",3388,288.34,
ACC_REG-37917,515.5,04/22/2025,950,950,37917,GV,Invoice,Import of sales discount from SPS,"Someshwar Motel LLC - Comfort Inn Ogallala, NE",3388,,288.34
ACC_REG-37919,516,04/22/2025,974,,37919,GV,Invoice,Import of sales discount from SPS,"Someshwar Motel LLC - Comfort Inn Ogallala, NE",3388,97.74,
ACC_REG-37919,516.5,04/22/2025,950,950,37919,GV,Invoice,Import of sales discount from SPS,"Someshwar Motel LLC - Comfort Inn Ogallala, NE",3388,,97.74
ACC_REG-34356,517,04/23/2025,974,,34356,GV,Invoice,Import of sales discount from SPS,"Hampton Inn & Suites Enterprise,AL",2804,1770.09,
ACC_REG-34356,517.5,04/23/2025,950,950,34356,GV,Invoice,Import of sales discount from SPS,"Hampton Inn & Suites Enterprise,AL",2804,,1770.09
ACC_REG-38234/2,518,04/23/2025,974,,38234/2,GV,Invoice,Import of sales discount from SPS,Hampton Inn Nashville,3338,251.44,
ACC_REG-38234/2,518.5,04/23/2025,950,950,38234/2,GV,Invoice,Import of sales discount from SPS,Hampton Inn Nashville,3338,,251.44
ACC_REG-36584,519,04/24/2025,974,,36584,GV,Invoice,Import of sales discount from SPS,Prince Preferred Hotels,649,934.18,
