External ID,SL no,Debit,Account Internal ID,Credit ,credit,Date,Invoice,Customer/vendor,Entity ID,Description,Debit Amt,Credit Amt
AUGREVENUE-33826,714,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,33826,Graniti Vicentia,1938,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33826,714.5,,972,A40001 - Sales Income (New),972,08/31/2025,33826,Graniti Vicentia,1938,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33860/2,715,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,33860/2,Graniti Vicentia,1938,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33860/2,715.5,,972,A40001 - Sales Income (New),972,08/31/2025,33860/2,Graniti Vicentia,1938,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33876/2,716,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,33876/2,Graniti Vicentia,1938,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33876/2,716.5,,972,A40001 - Sales Income (New),972,08/31/2025,33876/2,Graniti Vicentia,1938,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33884/3,717,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,33884/3,Graniti Vicentia,1938,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33884/3,717.5,,972,A40001 - Sales Income (New),972,08/31/2025,33884/3,Graniti Vicentia,1938,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33921/4,718,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,33921/4,Graniti Vicentia,1938,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33921/4,718.5,,972,A40001 - Sales Income (New),972,08/31/2025,33921/4,Graniti Vicentia,1938,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33926/2,719,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,33926/2,Graniti Vicentia,1938,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33926/2,719.5,,972,A40001 - Sales Income (New),972,08/31/2025,33926/2,Graniti Vicentia,1938,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33967,720,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,33967,Graniti Vicentia,1938,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33967,720.5,,972,A40001 - Sales Income (New),972,08/31/2025,33967,Graniti Vicentia,1938,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33968,721,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,33968,Graniti Vicentia,1938,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33968,721.5,,972,A40001 - Sales Income (New),972,08/31/2025,33968,Graniti Vicentia,1938,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-33983/5,722,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,33983/5,"La Quinta, Anaheim CA",3361,Aug 25 product revenue in SPS,9207.60,
AUGREVENUE-33983/5,722.5,,972,A40001 - Sales Income (New),972,08/31/2025,33983/5,"La Quinta, Anaheim CA",3361,Aug 25 product revenue in SPS,,9207.60
AUGREVENUE-33983/6,723,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,33983/6,"La Quinta, Anaheim CA",3361,Aug 25 product revenue in SPS,2790.00,
AUGREVENUE-33983/6,723.5,,972,A40001 - Sales Income (New),972,08/31/2025,33983/6,"La Quinta, Anaheim CA",3361,Aug 25 product revenue in SPS,,2790.00
AUGREVENUE-33983/7,724,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,33983/7,"La Quinta, Anaheim CA",3361,Aug 25 product revenue in SPS,18662.90,
AUGREVENUE-33983/7,724.5,,972,A40001 - Sales Income (New),972,08/31/2025,33983/7,"La Quinta, Anaheim CA",3361,Aug 25 product revenue in SPS,,18662.90
AUGREVENUE-33999,725,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,33999,Graniti Vicentia,1938,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-33999,725.5,,972,A40001 - Sales Income (New),972,08/31/2025,33999,Graniti Vicentia,1938,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-34012/2,726,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,34012/2,"La Quinta, Anaheim CA",3361,Aug 25 product revenue in SPS,14593.32,
AUGREVENUE-34012/2,726.5,,972,A40001 - Sales Income (New),972,08/31/2025,34012/2,"La Quinta, Anaheim CA",3361,Aug 25 product revenue in SPS,,14593.32
AUGREVENUE-34114/4,727,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,34114/4,"La Quinta, Anaheim CA",3361,Aug 25 product revenue in SPS,3598.88,
AUGREVENUE-34114/4,727.5,,972,A40001 - Sales Income (New),972,08/31/2025,34114/4,"La Quinta, Anaheim CA",3361,Aug 25 product revenue in SPS,,3598.88
AUGREVENUE-34128,728,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,34128,Graniti Vicentia,1938,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-34128,728.5,,972,A40001 - Sales Income (New),972,08/31/2025,34128,Graniti Vicentia,1938,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-34212/3,729,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,34212/3,Watermark Commercial Contractors LLC,3398,Aug 25 product revenue in SPS,1738.99,
AUGREVENUE-34212/3,729.5,,972,A40001 - Sales Income (New),972,08/31/2025,34212/3,Watermark Commercial Contractors LLC,3398,Aug 25 product revenue in SPS,,1738.99
AUGREVENUE-34483/13,730,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,34483/13,Jaimin Patel,571,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-34483/13,730.5,,972,A40001 - Sales Income (New),972,08/31/2025,34483/13,Jaimin Patel,571,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-34520/7,731,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,34520/7,Kanti kusum Inc,576,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-34520/7,731.5,,972,A40001 - Sales Income (New),972,08/31/2025,34520/7,Kanti kusum Inc,576,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-34529,732,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,34529,Graniti Vicentia,1938,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-34529,732.5,,972,A40001 - Sales Income (New),972,08/31/2025,34529,Graniti Vicentia,1938,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-34753,733,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,34753,Graniti Vicentia,1938,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-34753,733.5,,972,A40001 - Sales Income (New),972,08/31/2025,34753,Graniti Vicentia,1938,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-34757/8,734,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,34757/8,"AAA Hotel Management, Inc.",3310,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-34757/8,734.5,,972,A40001 - Sales Income (New),972,08/31/2025,34757/8,"AAA Hotel Management, Inc.",3310,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-34758/6,735,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,34758/6,Graniti Vicentia,1938,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-34758/6,735.5,,972,A40001 - Sales Income (New),972,08/31/2025,34758/6,Graniti Vicentia,1938,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-34768,736,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,34768,Graniti Vicentia,1938,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-34768,736.5,,972,A40001 - Sales Income (New),972,08/31/2025,34768,Graniti Vicentia,1938,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-34769,737,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,34769,Graniti Vicentia,1938,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-34769,737.5,,972,A40001 - Sales Income (New),972,08/31/2025,34769,Graniti Vicentia,1938,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-34807/5,738,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,34807/5,La Quinta by Wyndham Dallas DFW Airport N,3357,Aug 25 product revenue in SPS,350.00,
AUGREVENUE-34807/5,738.5,,972,A40001 - Sales Income (New),972,08/31/2025,34807/5,La Quinta by Wyndham Dallas DFW Airport N,3357,Aug 25 product revenue in SPS,,350.00
AUGREVENUE-35001/2,739,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35001/2,Graniti Vicentia,1938,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35001/2,739.5,,972,A40001 - Sales Income (New),972,08/31/2025,35001/2,Graniti Vicentia,1938,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35103/5,740,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35103/5,THE TD GROUP,3539,Aug 25 product revenue in SPS,9627.86,
AUGREVENUE-35103/5,740.5,,972,A40001 - Sales Income (New),972,08/31/2025,35103/5,THE TD GROUP,3539,Aug 25 product revenue in SPS,,9627.86
AUGREVENUE-35103/6,741,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35103/6,THE TD GROUP,3539,Aug 25 product revenue in SPS,12464.64,
AUGREVENUE-35103/6,741.5,,972,A40001 - Sales Income (New),972,08/31/2025,35103/6,THE TD GROUP,3539,Aug 25 product revenue in SPS,,12464.64
AUGREVENUE-35207/9,742,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35207/9,LaQuinta Inn & Suites Oxford AL,2752,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35207/9,742.5,,972,A40001 - Sales Income (New),972,08/31/2025,35207/9,LaQuinta Inn & Suites Oxford AL,2752,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35250/6,743,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35250/6,Graniti Vicentia,1938,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35250/6,743.5,,972,A40001 - Sales Income (New),972,08/31/2025,35250/6,Graniti Vicentia,1938,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35266/10,744,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35266/10,Graniti Vicentia,1938,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35266/10,744.5,,972,A40001 - Sales Income (New),972,08/31/2025,35266/10,Graniti Vicentia,1938,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35266/11,745,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35266/11,Graniti Vicentia,1938,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35266/11,745.5,,972,A40001 - Sales Income (New),972,08/31/2025,35266/11,Graniti Vicentia,1938,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35266/12,746,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35266/12,Graniti Vicentia,1938,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35266/12,746.5,,972,A40001 - Sales Income (New),972,08/31/2025,35266/12,Graniti Vicentia,1938,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35266/13,747,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35266/13,Graniti Vicentia,1938,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35266/13,747.5,,972,A40001 - Sales Income (New),972,08/31/2025,35266/13,Graniti Vicentia,1938,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35266/3,748,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35266/3,Graniti Vicentia,1938,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35266/3,748.5,,972,A40001 - Sales Income (New),972,08/31/2025,35266/3,Graniti Vicentia,1938,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35266/8,749,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35266/8,Graniti Vicentia,1938,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35266/8,749.5,,972,A40001 - Sales Income (New),972,08/31/2025,35266/8,Graniti Vicentia,1938,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35274/10,750,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35274/10,Staybridge Suites c/o Ravi Designs,2606,Aug 25 product revenue in SPS,1106.25,
AUGREVENUE-35274/10,750.5,,972,A40001 - Sales Income (New),972,08/31/2025,35274/10,Staybridge Suites c/o Ravi Designs,2606,Aug 25 product revenue in SPS,,1106.25
AUGREVENUE-35363/4,751,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35363/4,Watermark Commercial Contractors LLC,3398,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35363/4,751.5,,972,A40001 - Sales Income (New),972,08/31/2025,35363/4,Watermark Commercial Contractors LLC,3398,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35410,752,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35410,"TOWNEPLACE SUITES, DALLAS",3560,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35410,752.5,,972,A40001 - Sales Income (New),972,08/31/2025,35410,"TOWNEPLACE SUITES, DALLAS",3560,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35411,753,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35411,"TOWNEPLACE SUITES, DALLAS",3560,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35411,753.5,,972,A40001 - Sales Income (New),972,08/31/2025,35411,"TOWNEPLACE SUITES, DALLAS",3560,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35412/2,754,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35412/2,"TOWNEPLACE SUITES, DALLAS",3560,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35412/2,754.5,,972,A40001 - Sales Income (New),972,08/31/2025,35412/2,"TOWNEPLACE SUITES, DALLAS",3560,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35413,755,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35413,"TOWNEPLACE SUITES, DALLAS",3560,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35413,755.5,,972,A40001 - Sales Income (New),972,08/31/2025,35413,"TOWNEPLACE SUITES, DALLAS",3560,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35414,756,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35414,"TOWNEPLACE SUITES, DALLAS",3560,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35414,756.5,,972,A40001 - Sales Income (New),972,08/31/2025,35414,"TOWNEPLACE SUITES, DALLAS",3560,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35415,757,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35415,"TOWNEPLACE SUITES, DALLAS",3560,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35415,757.5,,972,A40001 - Sales Income (New),972,08/31/2025,35415,"TOWNEPLACE SUITES, DALLAS",3560,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35416,758,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35416,"TOWNEPLACE SUITES, DALLAS",3560,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35416,758.5,,972,A40001 - Sales Income (New),972,08/31/2025,35416,"TOWNEPLACE SUITES, DALLAS",3560,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35417,759,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35417,"TOWNEPLACE SUITES, DALLAS",3560,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35417,759.5,,972,A40001 - Sales Income (New),972,08/31/2025,35417,"TOWNEPLACE SUITES, DALLAS",3560,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35418,760,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35418,"TOWNEPLACE SUITES, DALLAS",3560,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35418,760.5,,972,A40001 - Sales Income (New),972,08/31/2025,35418,"TOWNEPLACE SUITES, DALLAS",3560,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35419,761,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35419,"TOWNEPLACE SUITES, DALLAS",3560,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35419,761.5,,972,A40001 - Sales Income (New),972,08/31/2025,35419,"TOWNEPLACE SUITES, DALLAS",3560,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35420,762,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35420,"TOWNEPLACE SUITES, DALLAS",3560,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35420,762.5,,972,A40001 - Sales Income (New),972,08/31/2025,35420,"TOWNEPLACE SUITES, DALLAS",3560,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35421,763,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35421,"TOWNEPLACE SUITES, DALLAS",3560,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35421,763.5,,972,A40001 - Sales Income (New),972,08/31/2025,35421,"TOWNEPLACE SUITES, DALLAS",3560,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35422/2,764,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35422/2,"TOWNEPLACE SUITES, DALLAS",3560,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35422/2,764.5,,972,A40001 - Sales Income (New),972,08/31/2025,35422/2,"TOWNEPLACE SUITES, DALLAS",3560,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35432/5,765,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35432/5,"Jay Sun Hospitality LLC / La Quinta La Habra,CA",3351,Aug 25 product revenue in SPS,52357.24,
AUGREVENUE-35432/5,765.5,,972,A40001 - Sales Income (New),972,08/31/2025,35432/5,"Jay Sun Hospitality LLC / La Quinta La Habra,CA",3351,Aug 25 product revenue in SPS,,52357.24
AUGREVENUE-35434,766,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35434,"Jay Sun Hospitality LLC / La Quinta La Habra,CA",3351,Aug 25 product revenue in SPS,13892.58,
AUGREVENUE-35434,766.5,,972,A40001 - Sales Income (New),972,08/31/2025,35434,"Jay Sun Hospitality LLC / La Quinta La Habra,CA",3351,Aug 25 product revenue in SPS,,13892.58
AUGREVENUE-35437/3,767,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35437/3,"Jay Sun Hospitality LLC / La Quinta La Habra,CA",3351,Aug 25 product revenue in SPS,946.14,
AUGREVENUE-35437/3,767.5,,972,A40001 - Sales Income (New),972,08/31/2025,35437/3,"Jay Sun Hospitality LLC / La Quinta La Habra,CA",3351,Aug 25 product revenue in SPS,,946.14
AUGREVENUE-35440/7,768,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35440/7,"Jay Sun Hospitality LLC / La Quinta La Habra,CA",3351,Aug 25 product revenue in SPS,332.38,
AUGREVENUE-35440/7,768.5,,972,A40001 - Sales Income (New),972,08/31/2025,35440/7,"Jay Sun Hospitality LLC / La Quinta La Habra,CA",3351,Aug 25 product revenue in SPS,,332.38
AUGREVENUE-35441/3,769,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35441/3,"Jay Sun Hospitality LLC / La Quinta La Habra,CA",3351,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35441/3,769.5,,972,A40001 - Sales Income (New),972,08/31/2025,35441/3,"Jay Sun Hospitality LLC / La Quinta La Habra,CA",3351,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35441/4,770,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35441/4,"Jay Sun Hospitality LLC / La Quinta La Habra,CA",3351,Aug 25 product revenue in SPS,43962.13,
AUGREVENUE-35441/4,770.5,,972,A40001 - Sales Income (New),972,08/31/2025,35441/4,"Jay Sun Hospitality LLC / La Quinta La Habra,CA",3351,Aug 25 product revenue in SPS,,43962.13
AUGREVENUE-35441/6,771,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35441/6,"Jay Sun Hospitality LLC / La Quinta La Habra,CA",3351,Aug 25 product revenue in SPS,435.65,
AUGREVENUE-35441/6,771.5,,972,A40001 - Sales Income (New),972,08/31/2025,35441/6,"Jay Sun Hospitality LLC / La Quinta La Habra,CA",3351,Aug 25 product revenue in SPS,,435.65
AUGREVENUE-35441/8,772,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35441/8,"Jay Sun Hospitality LLC / La Quinta La Habra,CA",3351,Aug 25 product revenue in SPS,1342.06,
AUGREVENUE-35441/8,772.5,,972,A40001 - Sales Income (New),972,08/31/2025,35441/8,"Jay Sun Hospitality LLC / La Quinta La Habra,CA",3351,Aug 25 product revenue in SPS,,1342.06
AUGREVENUE-35444/3,773,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35444/3,"Jay Sun Hospitality LLC / La Quinta La Habra,CA",3351,Aug 25 product revenue in SPS,3793.79,
AUGREVENUE-35444/3,773.5,,972,A40001 - Sales Income (New),972,08/31/2025,35444/3,"Jay Sun Hospitality LLC / La Quinta La Habra,CA",3351,Aug 25 product revenue in SPS,,3793.79
AUGREVENUE-35445/7,774,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35445/7,"Jay Sun Hospitality LLC / La Quinta La Habra,CA",3351,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35445/7,774.5,,972,A40001 - Sales Income (New),972,08/31/2025,35445/7,"Jay Sun Hospitality LLC / La Quinta La Habra,CA",3351,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35446/4,775,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35446/4,"Jay Sun Hospitality LLC / La Quinta La Habra,CA",3351,Aug 25 product revenue in SPS,9777.20,
AUGREVENUE-35446/4,775.5,,972,A40001 - Sales Income (New),972,08/31/2025,35446/4,"Jay Sun Hospitality LLC / La Quinta La Habra,CA",3351,Aug 25 product revenue in SPS,,9777.20
AUGREVENUE-35485/4,776,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35485/4,Interstate Construction Corp,569,Aug 25 product revenue in SPS,9000.00,
AUGREVENUE-35485/4,776.5,,972,A40001 - Sales Income (New),972,08/31/2025,35485/4,Interstate Construction Corp,569,Aug 25 product revenue in SPS,,9000.00
AUGREVENUE-35490/3,777,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35490/3,"Krushiker Hospitality Group, Inc/ Homewood Suites- Fayetteville, AR",3542,Aug 25 product revenue in SPS,0.00,
AUGREVENUE-35490/3,777.5,,972,A40001 - Sales Income (New),972,08/31/2025,35490/3,"Krushiker Hospitality Group, Inc/ Homewood Suites- Fayetteville, AR",3542,Aug 25 product revenue in SPS,,0.00
AUGREVENUE-35494,778,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35494,"Krushiker Hospitality Group, Inc/ Homewood Suites- Fayetteville, AR",3542,Aug 25 product revenue in SPS,94.00,
AUGREVENUE-35494,778.5,,972,A40001 - Sales Income (New),972,08/31/2025,35494,"Krushiker Hospitality Group, Inc/ Homewood Suites- Fayetteville, AR",3542,Aug 25 product revenue in SPS,,94.00
AUGREVENUE-35528/4,779,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35528/4,Wingate Owensboro_KY,3400,Aug 25 product revenue in SPS,1073.28,
AUGREVENUE-35528/4,779.5,,972,A40001 - Sales Income (New),972,08/31/2025,35528/4,Wingate Owensboro_KY,3400,Aug 25 product revenue in SPS,,1073.28
AUGREVENUE-35529/8,780,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,35529/8,Wingate Owensboro_KY,3400,Aug 25 product revenue in SPS,1505.52,
AUGREVENUE-35529/8,780.5,,972,A40001 - Sales Income (New),972,08/31/2025,35529/8,Wingate Owensboro_KY,3400,Aug 25 product revenue in SPS,,1505.52
