External ID,Item ID,Item,Invoice ID/Reference,Length,Vendor ID,Vendor Name,Date,Amount,Subsidiary Id,Subsidiary,Memo,Account,Memo,Location,Bin,Bin ID,SERIAL/LOT NUMBER
NSOPENBALBILL755,40391,cogs,S021471,7,1270,Modular Shower Walls,06/27/2025,15360.60,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20457,Import SPS data by Invoice in NetSuite,2,CW-001,17,1541
NSOPENBALBILL758,40391,cogs,6282024,7,1271,Modular Vanity tops & Bases,06/28/2024,353.66,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20460,Import SPS data by Invoice in NetSuite,2,CW-001,17,1542
NSOPENBALBILL759,40391,cogs,824013041 - PF,14,1971,Momentum Group,11/06/2024,-44.04,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20461,Import SPS data by Invoice in NetSuite,2,CW-001,17,1543
NSOPENBALBILL760,40391,cogs,W-0403,6,1971,Momentum Group,04/03/2025,-16583.29,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20462,Import SPS data by Invoice in NetSuite,2,CW-001,17,1544
NSOPENBALBILL762,40391,cogs,W-0513,6,1971,Momentum Group,05/13/2025,-532.70,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20464,Import SPS data by Invoice in NetSuite,2,CW-001,17,1545
NSOPENBALBILL763,40391,cogs,W-0604,6,1971,Momentum Group,06/04/2025,-578.51,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20465,Import SPS data by Invoice in NetSuite,2,CW-001,17,1546
NSOPENBALBILL764,40391,cogs,W-0609,6,1971,Momentum Group,06/09/2025,-533.44,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20466,Import SPS data by Invoice in NetSuite,2,CW-001,17,1547
NSOPENBALBILL767,40391,cogs,1118352890-IN,13,2497,"MS International, Inc.",06/20/2025,689.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20469,Import SPS data by Invoice in NetSuite,2,CW-001,17,1548
NSOPENBALBILL768,40391,cogs,W11262024,9,1274,Muraspec Decorative Solutions Limited/Barclays,11/26/2024,-8993.46,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20470,Import SPS data by Invoice in NetSuite,2,CW-001,17,1549
NSOPENBALBILL771,40391,cogs,E/301,5,1276,Natucer Ceramica,05/08/2024,0.10,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20473,Import SPS data by Invoice in NetSuite,2,CW-001,17,1550
NSOPENBALBILL772,40391,cogs,37810B,6,1276,Natucer Ceramica,11/07/2024,-0.10,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20474,Import SPS data by Invoice in NetSuite,2,CW-001,17,1551
NSOPENBALBILL773,40391,cogs,E/201,5,1276,Natucer Ceramica,03/24/2025,2397.60,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20475,Import SPS data by Invoice in NetSuite,2,CW-001,17,1552
NSOPENBALBILL776,40391,cogs,W-0606,6,2558,PADRON FLOORING & DESIGN CENTER,06/06/2025,-3410.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20478,Import SPS data by Invoice in NetSuite,2,CW-001,17,1553
NSOPENBALBILL777,40391,cogs,4,1,1280,Pantarei,01/23/2024,2023.67,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20479,Import SPS data by Invoice in NetSuite,2,CW-001,17,1554
NSOPENBALBILL778,40391,cogs,6,1,1280,Pantarei,02/07/2024,4339.51,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20480,Import SPS data by Invoice in NetSuite,2,CW-001,17,1555
NSOPENBALBILL779,40391,cogs,"W-0207 234,289.27",17,1280,Pantarei,02/07/2024,-52670.48,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20481,Import SPS data by Invoice in NetSuite,2,CW-001,17,1556
NSOPENBALBILL780,40391,cogs,"W-0215 140,370.71",17,1280,Pantarei,02/15/2024,-6000.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20482,Import SPS data by Invoice in NetSuite,2,CW-001,17,1557
NSOPENBALBILL781,40391,cogs,10,2,1280,Pantarei,02/16/2024,552.85,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20483,Import SPS data by Invoice in NetSuite,2,CW-001,17,1558
NSOPENBALBILL782,40391,cogs,19,2,1280,Pantarei,04/04/2024,996.61,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20484,Import SPS data by Invoice in NetSuite,2,CW-001,17,1559
NSOPENBALBILL783,40391,cogs,30,2,1280,Pantarei,05/28/2024,1154.98,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20485,Import SPS data by Invoice in NetSuite,2,CW-001,17,1560
NSOPENBALBILL784,40391,cogs,26,2,1280,Pantarei,05/30/2024,859.10,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20486,Import SPS data by Invoice in NetSuite,2,CW-001,17,1561
NSOPENBALBILL785,40391,cogs,27,2,1280,Pantarei,05/31/2024,1139.03,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20487,Import SPS data by Invoice in NetSuite,2,CW-001,17,1562
NSOPENBALBILL786,40391,cogs,28,2,1280,Pantarei,06/04/2024,859.10,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20488,Import SPS data by Invoice in NetSuite,2,CW-001,17,1563
NSOPENBALBILL787,40391,cogs,W-06142024,10,1280,Pantarei,06/14/2024,-12654.21,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20489,Import SPS data by Invoice in NetSuite,2,CW-001,17,1564
NSOPENBALBILL788,40391,cogs,63,2,1280,Pantarei,06/20/2024,3732.34,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20490,Import SPS data by Invoice in NetSuite,2,CW-001,17,1565
NSOPENBALBILL789,40391,cogs,W-0710,6,1280,Pantarei,07/10/2024,-79567.09,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20491,Import SPS data by Invoice in NetSuite,2,CW-001,17,1566
NSOPENBALBILL790,40391,cogs,W-0719,6,1280,Pantarei,07/19/2024,-125121.71,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20492,Import SPS data by Invoice in NetSuite,2,CW-001,17,1567
NSOPENBALBILL792,40391,cogs,W-0920,6,1280,Pantarei,09/20/2024,-10537.96,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20494,Import SPS data by Invoice in NetSuite,2,CW-001,17,1568
NSOPENBALBILL793,40391,cogs,48,2,1280,Pantarei,09/25/2024,3561.60,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20495,Import SPS data by Invoice in NetSuite,2,CW-001,17,1569
NSOPENBALBILL794,40391,cogs,68,2,1280,Pantarei,11/05/2024,7500.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20496,Import SPS data by Invoice in NetSuite,2,CW-001,17,1570
NSOPENBALBILL795,40391,cogs,73,2,1280,Pantarei,11/22/2024,2811.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20497,Import SPS data by Invoice in NetSuite,2,CW-001,17,1571
NSOPENBALBILL796,40391,cogs,81,2,1280,Pantarei,12/19/2024,1558.38,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20498,Import SPS data by Invoice in NetSuite,2,CW-001,17,1572
NSOPENBALBILL797,40391,cogs,7,1,1280,Pantarei,03/13/2025,3304.43,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20499,Import SPS data by Invoice in NetSuite,2,CW-001,17,1573
NSOPENBALBILL798,40391,cogs,9,1,1280,Pantarei,03/14/2025,800.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20500,Import SPS data by Invoice in NetSuite,2,CW-001,17,1574
NSOPENBALBILL799,40391,cogs,39946 - Invoice,15,1280,Pantarei,06/30/2025,554.29,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20501,Import SPS data by Invoice in NetSuite,2,CW-001,17,1575
NSOPENBALBILL800,40391,cogs,35216 - Invoice,15,1280,Pantarei,06/30/2025,373.70,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20502,Import SPS data by Invoice in NetSuite,2,CW-001,17,1576
NSOPENBALBILL801,40391,cogs,W-06072024,10,1333,Papatya,06/07/2024,-25.90,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20503,Import SPS data by Invoice in NetSuite,2,CW-001,17,1577
NSOPENBALBILL802,40391,cogs,W-06122024,10,1333,Papatya,06/12/2024,-55.70,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20504,Import SPS data by Invoice in NetSuite,2,CW-001,17,1578
NSOPENBALBILL804,40391,cogs,W-0212,6,1281,PIERMARIA NEW FORM SRL,02/12/2025,-3110.12,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20506,Import SPS data by Invoice in NetSuite,2,CW-001,17,1579
NSOPENBALBILL805,40391,cogs,23,2,1281,PIERMARIA NEW FORM SRL,05/23/2025,-3650.96,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20507,Import SPS data by Invoice in NetSuite,2,CW-001,17,1580
NSOPENBALBILL807,40391,cogs,664,3,1690,Quartz America,06/26/2025,-37735.63,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20509,Import SPS data by Invoice in NetSuite,2,CW-001,17,1581
NSOPENBALBILL808,40391,cogs,210,3,1283,Ramon Garcia Mexico,05/11/2023,21041.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20510,Import SPS data by Invoice in NetSuite,2,CW-001,17,1582
NSOPENBALBILL809,40391,cogs,A2023 237,9,1283,Ramon Garcia Mexico,06/07/2023,45164.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20511,Import SPS data by Invoice in NetSuite,2,CW-001,17,1583
NSOPENBALBILL810,40391,cogs,A2023 2,7,1283,Ramon Garcia Mexico,01/01/2024,844.75,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20512,Import SPS data by Invoice in NetSuite,2,CW-001,17,1584
NSOPENBALBILL811,40391,cogs,20240106,8,1283,Ramon Garcia Mexico,01/05/2024,658.35,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20513,Import SPS data by Invoice in NetSuite,2,CW-001,17,1585
NSOPENBALBILL812,40391,cogs,W-0316,6,1284,"RAYTOP INDUSTRY CO.,LTD",03/16/2022,-1548.63,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20514,Import SPS data by Invoice in NetSuite,2,CW-001,17,1586
NSOPENBALBILL813,40391,cogs,W-0408,6,1284,"RAYTOP INDUSTRY CO.,LTD",04/08/2022,-5992.38,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20515,Import SPS data by Invoice in NetSuite,2,CW-001,17,1587
NSOPENBALBILL814,40391,cogs,W-0824,6,1284,"RAYTOP INDUSTRY CO.,LTD",08/24/2022,-10500.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20516,Import SPS data by Invoice in NetSuite,2,CW-001,17,1588
NSOPENBALBILL815,40391,cogs,W-0229,6,1284,"RAYTOP INDUSTRY CO.,LTD",02/29/2024,-4113.66,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20517,Import SPS data by Invoice in NetSuite,2,CW-001,17,1589
NSOPENBALBILL816,40391,cogs,SR411-6,7,1285,RICHWOOD HOSPITALITY CO LTD,05/31/2024,7685.40,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20518,Import SPS data by Invoice in NetSuite,2,CW-001,17,1590
NSOPENBALBILL817,40391,cogs,"W-0710 121,645.48",17,1285,RICHWOOD HOSPITALITY CO LTD,07/10/2024,-6064.03,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20519,Import SPS data by Invoice in NetSuite,2,CW-001,17,1591
NSOPENBALBILL818,40391,cogs,"SR262-04P,SR262-3",17,1285,RICHWOOD HOSPITALITY CO LTD,10/13/2024,5724.48,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20520,Import SPS data by Invoice in NetSuite,2,CW-001,17,1592
NSOPENBALBILL820,40391,cogs,W-1030,6,1285,RICHWOOD HOSPITALITY CO LTD,10/30/2024,-6209.82,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20522,Import SPS data by Invoice in NetSuite,2,CW-001,17,1593
NSOPENBALBILL821,40391,cogs,W-1108,6,1285,RICHWOOD HOSPITALITY CO LTD,11/08/2024,-15649.85,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20523,Import SPS data by Invoice in NetSuite,2,CW-001,17,1594
NSOPENBALBILL822,40391,cogs,W-1118,6,1285,RICHWOOD HOSPITALITY CO LTD,11/18/2024,-13308.42,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20524,Import SPS data by Invoice in NetSuite,2,CW-001,17,1595
NSOPENBALBILL823,40391,cogs,41403,5,1285,RICHWOOD HOSPITALITY CO LTD,12/16/2024,-10885.61,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20525,Import SPS data by Invoice in NetSuite,2,CW-001,17,1596
NSOPENBALBILL824,40391,cogs,W-1219,6,1285,RICHWOOD HOSPITALITY CO LTD,12/19/2024,-534.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20526,Import SPS data by Invoice in NetSuite,2,CW-001,17,1597
NSOPENBALBILL826,40391,cogs,W-0108,6,1285,RICHWOOD HOSPITALITY CO LTD,01/08/2025,-24479.56,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20528,Import SPS data by Invoice in NetSuite,2,CW-001,17,1598
NSOPENBALBILL827,40391,cogs,W-0113,6,1285,RICHWOOD HOSPITALITY CO LTD,01/13/2025,-7767.49,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20529,Import SPS data by Invoice in NetSuite,2,CW-001,17,1599
NSOPENBALBILL828,40391,cogs,SR431,5,1285,RICHWOOD HOSPITALITY CO LTD,01/19/2025,280.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20530,Import SPS data by Invoice in NetSuite,2,CW-001,17,1600
NSOPENBALBILL829,40391,cogs,GV047,5,1285,RICHWOOD HOSPITALITY CO LTD,01/22/2025,77.04,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20531,Import SPS data by Invoice in NetSuite,2,CW-001,17,1601
NSOPENBALBILL830,40391,cogs,SR151-9,7,1285,RICHWOOD HOSPITALITY CO LTD,01/22/2025,5074.37,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20532,Import SPS data by Invoice in NetSuite,2,CW-001,17,1602
NSOPENBALBILL831,40391,cogs,W-0205,6,1285,RICHWOOD HOSPITALITY CO LTD,02/05/2025,-6334.41,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20533,Import SPS data by Invoice in NetSuite,2,CW-001,17,1603
NSOPENBALBILL832,40391,cogs,SR382-2P1,9,1285,RICHWOOD HOSPITALITY CO LTD,02/22/2025,441.60,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20534,Import SPS data by Invoice in NetSuite,2,CW-001,17,1604
NSOPENBALBILL833,40391,cogs,W-0307,6,1285,RICHWOOD HOSPITALITY CO LTD,03/07/2025,-202669.70,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20535,Import SPS data by Invoice in NetSuite,2,CW-001,17,1605
NSOPENBALBILL834,40391,cogs,W-0318,6,1285,RICHWOOD HOSPITALITY CO LTD,03/18/2025,-21158.72,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20536,Import SPS data by Invoice in NetSuite,2,CW-001,17,1606
NSOPENBALBILL835,40391,cogs,W-0320,6,1285,RICHWOOD HOSPITALITY CO LTD,03/20/2025,-56281.49,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20537,Import SPS data by Invoice in NetSuite,2,CW-001,17,1607
NSOPENBALBILL836,40391,cogs,"SR307-2,cntr3",13,1285,RICHWOOD HOSPITALITY CO LTD,03/26/2025,730.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20538,Import SPS data by Invoice in NetSuite,2,CW-001,17,1608
NSOPENBALBILL837,40391,cogs,"SR307-2,cntr4,5,6",17,1285,RICHWOOD HOSPITALITY CO LTD,03/27/2025,4000.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20539,Import SPS data by Invoice in NetSuite,2,CW-001,17,1609
NSOPENBALBILL838,40391,cogs,W-0407,6,1285,RICHWOOD HOSPITALITY CO LTD,04/07/2025,-12376.54,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20540,Import SPS data by Invoice in NetSuite,2,CW-001,17,1610
NSOPENBALBILL839,40391,cogs,"SR307-7,SR425",13,1285,RICHWOOD HOSPITALITY CO LTD,04/09/2025,689.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20541,Import SPS data by Invoice in NetSuite,2,CW-001,17,1611
NSOPENBALBILL842,40391,cogs,SR307-2,7,1285,RICHWOOD HOSPITALITY CO LTD,05/12/2025,10500.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20544,Import SPS data by Invoice in NetSuite,2,CW-001,17,1612
NSOPENBALBILL843,40391,cogs,W-0514,6,1285,RICHWOOD HOSPITALITY CO LTD,05/14/2025,-31608.03,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20545,Import SPS data by Invoice in NetSuite,2,CW-001,17,1613
NSOPENBALBILL844,40391,cogs,SR173-5K,8,1285,RICHWOOD HOSPITALITY CO LTD,05/18/2025,10400.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20546,Import SPS data by Invoice in NetSuite,2,CW-001,17,1614
NSOPENBALBILL845,40391,cogs,SR407-13,8,1285,RICHWOOD HOSPITALITY CO LTD,05/18/2025,3360.14,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20547,Import SPS data by Invoice in NetSuite,2,CW-001,17,1615
NSOPENBALBILL846,40391,cogs,"GV048,cntr3",11,1285,RICHWOOD HOSPITALITY CO LTD,05/23/2025,64.08,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20548,Import SPS data by Invoice in NetSuite,2,CW-001,17,1616
NSOPENBALBILL847,40391,cogs,SR405-3P,8,1285,RICHWOOD HOSPITALITY CO LTD,05/23/2025,924.86,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20549,Import SPS data by Invoice in NetSuite,2,CW-001,17,1617
NSOPENBALBILL848,40391,cogs,W-0523,6,1285,RICHWOOD HOSPITALITY CO LTD,05/23/2025,-72560.62,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20550,Import SPS data by Invoice in NetSuite,2,CW-001,17,1618
NSOPENBALBILL849,40391,cogs,SR273-52,8,1285,RICHWOOD HOSPITALITY CO LTD,05/28/2025,26507.29,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20551,Import SPS data by Invoice in NetSuite,2,CW-001,17,1619
NSOPENBALBILL850,40391,cogs,W-0206,6,1285,RICHWOOD HOSPITALITY CO LTD,06/02/2025,-2315.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20552,Import SPS data by Invoice in NetSuite,2,CW-001,17,1620
NSOPENBALBILL851,40391,cogs,W-0618,6,1285,RICHWOOD HOSPITALITY CO LTD,06/18/2025,-83018.27,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20553,Import SPS data by Invoice in NetSuite,2,CW-001,17,1621
NSOPENBALBILL852,40391,cogs,SR273-35_2nd-1,14,1285,RICHWOOD HOSPITALITY CO LTD,06/30/2025,5386.05,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20554,Import SPS data by Invoice in NetSuite,2,CW-001,17,1622
NSOPENBALBILL853,40391,cogs,SR405-2,7,1285,RICHWOOD HOSPITALITY CO LTD,06/30/2025,919.10,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20555,Import SPS data by Invoice in NetSuite,2,CW-001,17,1623
NSOPENBALBILL854,40391,cogs,SR407-5,7,1285,RICHWOOD HOSPITALITY CO LTD,06/30/2025,1323.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20556,Import SPS data by Invoice in NetSuite,2,CW-001,17,1624
NSOPENBALBILL855,40391,cogs,SR411-5P2,9,1285,RICHWOOD HOSPITALITY CO LTD,06/30/2025,90.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20557,Import SPS data by Invoice in NetSuite,2,CW-001,17,1625
NSOPENBALBILL865,40391,cogs,W-1126,6,2291,"Shenzhen Double Building Materials Co., Ltd.",11/26/2024,-8454.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20567,Import SPS data by Invoice in NetSuite,2,CW-001,17,1626
NSOPENBALBILL866,40391,cogs,SI178092,8,2693,SICIS THE ART FACTORY,05/15/2025,4783.11,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20568,Import SPS data by Invoice in NetSuite,2,CW-001,17,1627
NSOPENBALBILL867,40391,cogs,N-1143438,9,1972,Signature Flooring,06/30/2025,2020.39,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20569,Import SPS data by Invoice in NetSuite,2,CW-001,17,1628
NSOPENBALBILL868,40391,cogs,3024504,7,1541,Sponge Cushion Inc.,07/01/2023,502.31,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20570,Import SPS data by Invoice in NetSuite,2,CW-001,17,1629
NSOPENBALBILL870,40391,cogs,1101363409,10,1948,STG Logistics,11/01/2024,100.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20572,Import SPS data by Invoice in NetSuite,2,CW-001,17,1630
NSOPENBALBILL881,40391,cogs,Y21I1DWV-hotel,14,252,Truist Card Services,02/21/2025,1008.51,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20583,Import SPS data by Invoice in NetSuite,2,CW-001,17,1631
NSOPENBALBILL903,40391,cogs,188009241,9,255,Uline,01/16/2025,827.38,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20605,Import SPS data by Invoice in NetSuite,2,CW-001,17,1632
NSOPENBALBILL904,40391,cogs,188009476,9,255,Uline,01/16/2025,767.50,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20606,Import SPS data by Invoice in NetSuite,2,CW-001,17,1633
NSOPENBALBILL905,40391,cogs,188169574,9,255,Uline,01/21/2025,620.59,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20607,Import SPS data by Invoice in NetSuite,2,CW-001,17,1634
NSOPENBALBILL906,40391,cogs,188248104,9,255,Uline,01/22/2025,767.50,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20608,Import SPS data by Invoice in NetSuite,2,CW-001,17,1635
NSOPENBALBILL907,40391,cogs,194719434,9,255,Uline,06/27/2025,226.80,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20609,Import SPS data by Invoice in NetSuite,2,CW-001,17,1636
NSOPENBALBILL908,40391,cogs,1343718,7,1291,Uniik Design Solutions,03/17/2025,4309.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20610,Import SPS data by Invoice in NetSuite,2,CW-001,17,1637
NSOPENBALBILL909,40391,cogs,1253518,7,1291,Uniik Design Solutions,06/19/2025,5340.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20611,Import SPS data by Invoice in NetSuite,2,CW-001,17,1638
NSOPENBALBILL910,40391,cogs,33048,5,258,"Unite Oak International,Inc.",06/30/2025,3220.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20612,Import SPS data by Invoice in NetSuite,2,CW-001,17,1639
NSOPENBALBILL918,40391,cogs,SR411-9_4th,11,1335,VEI MAY WOODEN APPLIANCES COMPANY LIMITED,07/29/2024,6064.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20620,Import SPS data by Invoice in NetSuite,2,CW-001,17,1640
NSOPENBALBILL921,40391,cogs,41279,5,2367,"WOW USA, Inc.",03/24/2025,3171.30,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20623,Import SPS data by Invoice in NetSuite,2,CW-001,17,1641
NSOPENBALBILL922,40391,cogs,W-0528,6,2367,"WOW USA, Inc.",05/28/2025,-846.50,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20624,Import SPS data by Invoice in NetSuite,2,CW-001,17,1642
NSOPENBALBILL924,40391,cogs,33229323,8,276,WYNDHAM HOTELS & RESORTS INC,10/31/2024,5000.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20626,Import SPS data by Invoice in NetSuite,2,CW-001,17,1643
NSOPENBALBILL925,40391,cogs,GV2024087-B,11,1295,"XIAMEN DEYUAN PANMIN TRADING CO., LTD.",12/20/2024,0.45,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20627,Import SPS data by Invoice in NetSuite,2,CW-001,17,1644
NSOPENBALBILL926,40391,cogs,GV2024066-D,11,1295,"XIAMEN DEYUAN PANMIN TRADING CO., LTD.",04/17/2025,925.76,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20628,Import SPS data by Invoice in NetSuite,2,CW-001,17,1645
NSOPENBALBILL927,40391,cogs,PrePayment,10,1295,"XIAMEN DEYUAN PANMIN TRADING CO., LTD.",05/02/2025,-18732.54,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20629,Import SPS data by Invoice in NetSuite,2,CW-001,17,1646
NSOPENBALBILL929,40391,cogs,ZB202305011USA,14,1297,ZBOM Cabinets Crop.,04/01/2024,7592.08,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20631,Import SPS data by Invoice in NetSuite,2,CW-001,17,1647
NSOPENBALBILL930,40391,cogs,ZB202304012USA,14,1297,ZBOM Cabinets Crop.,04/10/2024,4224.98,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20632,Import SPS data by Invoice in NetSuite,2,CW-001,17,1648
NSOPENBALBILL931,40391,cogs,ZB202406008USA,14,1297,ZBOM Cabinets Crop.,08/26/2024,2255.20,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20633,Import SPS data by Invoice in NetSuite,2,CW-001,17,1649
NSOPENBALBILL933,40391,cogs,36106,5,1297,ZBOM Cabinets Crop.,12/19/2024,-18000.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20635,Import SPS data by Invoice in NetSuite,2,CW-001,17,1650
NSOPENBALBILL934,40391,cogs,ZB202405015USA,14,1297,ZBOM Cabinets Crop.,01/01/2025,8650.52,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20636,Import SPS data by Invoice in NetSuite,2,CW-001,17,1651
NSOPENBALBILL935,40391,cogs,W-0310,6,1297,ZBOM Cabinets Crop.,03/10/2025,-6266.98,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20637,Import SPS data by Invoice in NetSuite,2,CW-001,17,1652
NSOPENBALBILL936,40391,cogs,ZB202407028USA-1,16,1297,ZBOM Cabinets Crop.,03/14/2025,3635.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20638,Import SPS data by Invoice in NetSuite,2,CW-001,17,1653
